Stream,D84,D50,S,Q,h,w,V,V_pred,D_mob,V_adj,h_calc,w_adj,Di_D50,tau_g_star
Valley Creek,0.133355,0.06317,0.00425,6.229647458587,0.450458525249199,22.3923433587379,0.618559179605673,0.788175649811435,0.0055,1.40986972898744,0.218367861705061,20.2346538586787,0.087066645559601,0.102265940743417
Valley Creek,0.133355,0.06317,0.00425,6.229647458587,0.450458525249199,22.3923433587379,0.618559179605673,0.788175649811435,0.0092,1.33699449192399,0.22933532440083,20.3171549534013,0.145638752572424,0.06420784774068
Valley Creek,0.133355,0.06317,0.00425,8.01359195809146,0.499703829401752,22.8020416813761,0.704744477386712,0.878639468387325,0.008,1.49242494959715,0.261180541488442,20.5586170930052,0.126642393541238,0.084092219797415
Valley Creek,0.133355,0.06317,0.00425,8.01359195809146,0.499703829401752,22.8020416813761,0.704744477386712,0.878639468387325,0.007,1.51322272083758,0.257904167731131,20.533642563064,0.110812094348583,0.094899801978988
Valley Creek,0.133355,0.06317,0.00425,9.06130539430837,0.525652164703971,23.004664838903,0.751058899310707,0.925240535963845,0.0067,1.59230452037171,0.275351510206821,20.6669871952838,0.106063004590787,0.105856528121121
Valley Creek,0.133355,0.06317,0.00425,9.06130539430837,0.525652164703971,23.004664838903,0.751058899310707,0.925240535963845,0.0135,1.48044291079236,0.294103714212797,20.8112701352109,0.213709039100839,0.056114064440152
Valley Creek,0.133355,0.06317,0.00425,9.06130539430837,0.525652164703971,23.004664838903,0.751058899310707,0.925240535963845,0.006,1.6106534164076,0.272502524415228,20.6451542732126,0.094981795155929,0.116983406945931
Valley Creek,0.133355,0.06317,0.00425,12.4309783378168,0.598786566392942,23.534368932452,0.884714059936703,1.05268275529461,0.0153,1.64417014934695,0.35515878898694,21.2880547625556,0.242203577647618,0.059791041916993
Valley Creek,0.133355,0.06317,0.00425,12.4309783378168,0.598786566392942,23.534368932452,0.884714059936703,1.05268275529461,0.0131,1.67115176805428,0.350083170213861,21.2480059127778,0.207376919423777,0.068834303650655
Valley Creek,0.133355,0.06317,0.00425,11.6381141158148,0.582746262457395,23.4229571027515,0.855020192674061,1.02521550124936,0.0108,1.66399736319087,0.331447280175314,21.101605684207,0.170967231280671,0.079048874340353
Valley Creek,0.133355,0.06317,0.00425,11.6381141158148,0.582746262457395,23.4229571027515,0.855020192674061,1.02521550124936,0.0125,1.63874487543204,0.335988252700845,21.137185538621,0.197878739908184,0.06923394298078
Valley Creek,0.133355,0.06317,0.00425,10.1373354098825,0.550524274352463,23.1912784188448,0.796008518696417,0.969221917581771,0.0075,1.64157027890636,0.296472289109358,20.8295658949482,0.118727243944911,0.101818765956749
Valley Creek,0.133355,0.06317,0.00425,10.1373354098825,0.550524274352463,23.1912784188448,0.796008518696417,0.969221917581771,0.0105,1.58501932749352,0.30596992377212,20.9030908822403,0.166218141522875,0.075057557058096
Valley Creek,0.133355,0.06317,0.00425,8.60824012459295,0.514660197839382,22.9198626042815,0.731366096244847,0.905589612567346,0.005,1.60991779097216,0.26018222346381,20.55100408483,0.079151495963274,0.134033266632872
Valley Creek,0.133355,0.06317,0.00425,8.60824012459295,0.514660197839382,22.9198626042815,0.731366096244847,0.905589612567346,0.013,1.45789258170012,0.284710639823435,20.7388726040834,0.205793889504512,0.056411199032615
Valley Creek,0.133355,0.06317,0.00425,8.60824012459295,0.514660197839382,22.9198626042815,0.731366096244847,0.905589612567346,0.01,1.49819165350342,0.277766988292059,20.685516059172,0.158302991926547,0.071546042438864
Valley Creek,0.133355,0.06317,0.00425,9.17457171173722,0.528349390027002,23.0252499088442,0.755907445344598,0.930042414821311,0.0048,1.65613433477487,0.268709623806609,20.6161235417787,0.075985436124743,0.144193926916425
Valley Creek,0.133355,0.06317,0.00425,9.17457171173722,0.528349390027002,23.0252499088442,0.755907445344598,0.930042414821311,0.0043,1.67514232043673,0.265934235149135,20.5949066795601,0.068070286528415,0.159298167636903
Valley Creek,0.133355,0.06317,0.00425,7.41894379158998,0.484079619091556,22.6758097618218,0.677152329100938,0.850224479789407,0.0051,1.51860470854971,0.239546167659294,20.3942668302902,0.080734525882539,0.12098291295924
Valley Creek,0.133355,0.06317,0.00425,7.41894379158998,0.484079619091556,22.6758097618218,0.677152329100938,0.850224479789407,0.008,1.44950378186132,0.249994869517804,20.4734779915742,0.126642393541238,0.080490772382626
Valley Creek,0.133355,0.06317,0.00425,7.02251168058899,0.473250148233219,22.586328113093,0.658161203357322,0.830372723384826,0.0025,1.60075928350793,0.216922008021544,20.2238026638821,0.039575747981637,0.223495402204015
Valley Creek,0.133355,0.06317,0.00425,7.02251168058899,0.473250148233219,22.586328113093,0.658161203357322,0.830372723384826,0.0086,1.40905091593393,0.243974374237028,20.4277993873154,0.136140573056831,0.073071958457179
Valley Creek,0.133355,0.06317,0.00425,6.229647458587,0.450458525249199,22.3923433587379,0.618559179605673,0.788175649811435,0.0048,1.42979147191181,0.215550449552632,20.2135144362569,0.075985436124743,0.115667854873572
Valley Creek,0.133355,0.06317,0.00425,6.229647458587,0.450458525249199,22.3923433587379,0.618559179605673,0.788175649811435,0.0041,1.45320171197937,0.212331479310878,20.1893890985827,0.064904226689885,0.133393760099221
Valley Creek,0.133355,0.06317,0.00425,7.02251168058899,0.473250148233219,22.586328113093,0.658161203357322,0.830372723384826,0.0101,1.38580737617778,0.24772179395379,20.4562197597259,0.159886021845813,0.063175374995716
Valley Creek,0.133355,0.06317,0.00425,7.02251168058899,0.473250148233219,22.586328113093,0.658161203357322,0.830372723384826,0.0095,1.39461733981097,0.246287892445987,20.4453404059514,0.15038784233022,0.066776621556328
Valley Creek,0.133355,0.06317,0.00425,9.76921987823871,0.542198277241226,23.1295981089314,0.780902114730892,0.954573427624445,0.0055,1.67199692623902,0.2820158091293,20.7181486101308,0.087066645559601,0.132073519426945
Valley Creek,0.133355,0.06317,0.00425,9.76921987823871,0.542198277241226,23.1295981089314,0.780902114730892,0.954573427624445,0.0069,1.63303348202985,0.28809417443945,20.7649222778617,0.109229064429318,0.1075450365716
Valley Creek,0.133355,0.06317,0.00425,8.4949738071641,0.511859329107086,22.8980153513591,0.726365348129771,0.900561285378762,0.0033,1.67230631488689,0.248274319180545,20.4604134457747,0.052239987335761,0.193786199544043
Valley Creek,0.133355,0.06317,0.00425,8.4949738071641,0.511859329107086,22.8980153513591,0.726365348129771,0.900561285378762,0.0065,1.55889246514555,0.264717191217486,20.5856096984207,0.102896944752256,0.10489958626334
Valley Creek,0.133355,0.06317,0.00425,6.73934588701685,0.465292843087469,22.5194952870236,0.644277806520789,0.81570442364565,0.009,1.38070269333419,0.23935387093698,20.3928119126924,0.142472692733893,0.068501949594759
Valley Creek,0.133355,0.06317,0.00425,6.73934588701685,0.465292843087469,22.5194952870236,0.644277806520789,0.81570442364565,0.0035,1.52210093258435,0.218782086197516,20.2377637043313,0.055406047174292,0.1610084617038
Valley Creek,0.133355,0.06317,0.00425,8.07022511680589,0.501155785656362,22.8136062593862,0.707320011249118,0.881266497719058,0.0055,1.55564201732184,0.253095684194575,20.4970442793766,0.087066645559601,0.118529659264677
Valley Creek,0.133355,0.06317,0.00425,8.07022511680589,0.501155785656362,22.8136062593862,0.707320011249118,0.881266497719058,0.0073,1.51067435671728,0.259966011413198,20.549355658918,0.11556118410638,0.091727318265346
Valley Creek,0.133355,0.06317,0.00425,8.07022511680589,0.501155785656362,22.8136062593862,0.707320011249118,0.881266497719058,0.0058,1.54710905319237,0.254371212250946,20.5067462046964,0.091815735317398,0.112965271898278
Valley Creek,0.133355,0.06317,0.00425,6.229647458587,0.450458525249199,22.3923433587379,0.618559179605673,0.788175649811435,0.0038,1.46461971050984,0.210796201605262,20.177892738649,0.060155136932088,0.142884187690967
Valley Creek,0.133355,0.06317,0.00425,6.229647458587,0.450458525249199,22.3923433587379,0.618559179605673,0.788175649811435,0.0058,1.40217105863262,0.21947652066078,20.2429783360523,0.091815735317398,0.097468674274641
Valley Creek,0.133355,0.06317,0.00425,5.46509981594223,0.426801834516053,22.1822317402984,0.577996214049876,0.743786350077452,0.0045,1.36903259616113,0.198725400766144,20.0877327760983,0.071236346366946,0.113748545893079
Valley Creek,0.133355,0.06317,0.00425,5.46509981594223,0.426801834516053,22.1822317402984,0.577996214049876,0.743786350077452,0.003,1.42728624789995,0.191150969799374,20.031363198793,0.047490897577964,0.164119519524715
Valley Creek,0.133355,0.06317,0.00425,5.94648166501487,0.441907136924797,22.3174669899871,0.603831690882394,0.77219862237199,0.0033,1.45984059108871,0.202495887580722,20.1158521761443,0.052239987335761,0.158054641362363
Valley Creek,0.133355,0.06317,0.00425,5.94648166501487,0.441907136924797,22.3174669899871,0.603831690882394,0.77219862237199,0.004,1.43122684103355,0.206256325487983,20.1439358389089,0.063321196770619,0.132816573230898
Valley Creek,0.133355,0.06317,0.00425,7.84369248194818,0.495311408301155,22.7668871694256,0.696964773224947,0.870678194432086,0.003,1.6385007003182,0.235114725737157,20.3607648781889,0.047490897577964,0.201866178663216
Valley Creek,0.133355,0.06317,0.00425,7.84369248194818,0.495311408301155,22.7668871694256,0.696964773224947,0.870678194432086,0.0068,1.5055148449791,0.254088120955588,20.5045925584141,0.107646034510052,0.096245500361965
Valley Creek,0.133355,0.06317,0.00425,3.9360045306527,0.372819623788301,21.6641761118189,0.487627257829105,0.640350613250774,0.0029,1.26219730657272,0.157623128522897,19.7837397606426,0.045907867658699,0.139999643933607
Valley Creek,0.133355,0.06317,0.00425,3.9360045306527,0.372819623788301,21.6641761118189,0.487627257829105,0.640350613250774,0.0021,1.30453939375952,0.152781296486606,19.7482337390887,0.033243628304575,0.187394086599733
Valley Creek,0.133355,0.06317,0.00425,6.20133087922979,0.449613809225678,22.3849994538863,0.617101154860164,0.78660091443535,0.008,1.35407022348306,0.225716781310485,20.28989788977,0.126642393541238,0.072673963679512
Valley Creek,0.133355,0.06317,0.00425,6.20133087922979,0.449613809225678,22.3849994538863,0.617101154860164,0.78660091443535,0.009,1.3377098246955,0.228261713204738,20.309064043866,0.142472692733893,0.065327426338057
Valley Creek,0.133355,0.06317,0.00425,6.76766246637406,0.466097315229977,22.5262946614537,0.645678641229778,0.817190500745001,0.014,1.32111758365334,0.250192212895669,20.4749769997156,0.221624188697166,0.046031034840112
Valley Creek,0.133355,0.06317,0.00425,6.76766246637406,0.466097315229977,22.5262946614537,0.645678641229778,0.817190500745001,0.024,1.24936601742969,0.263279420906833,20.5746319990982,0.379927180623714,0.02825599845591
Valley Creek,0.133355,0.06317,0.00425,7.56052668837604,0.487864599422539,22.7066948008837,0.683815815490583,0.857132568431892,0.019,1.33467757167512,0.274209510870931,20.6582328245715,0.30077568466044,0.037173538156346
Valley Creek,0.133355,0.06317,0.00425,7.56052668837604,0.487864599422539,22.7066948008837,0.683815815490583,0.857132568431892,0.016,1.3587006475962,0.269802046365505,20.6244807185383,0.253284787082476,0.043434041555053
Valley Creek,0.133355,0.06317,0.00425,7.8720090613054,0.49604733653511,22.772795026449,0.698266990568909,0.87201353926165,0.024,1.32261815880463,0.286770254694528,20.7547255876278,0.379927180623714,0.030777110667973
Valley Creek,0.133355,0.06317,0.00425,7.8720090613054,0.49604733653511,22.772795026449,0.698266990568909,0.87201353926165,0.01,1.44850183263797,0.264063359115845,20.5806168174711,0.158302991926547,0.068016319772263
Valley Creek,0.133355,0.06317,0.00425,10.87356647317,0.566658138501361,23.3086413810091,0.825448308471465,0.997396039972489,0.015,1.56761231270842,0.329010973926103,21.0825412011299,0.237454487889821,0.056496833906503
Valley Creek,0.133355,0.06317,0.00425,10.87356647317,0.566658138501361,23.3086413810091,0.825448308471465,0.997396039972489,0.014,1.57895914695055,0.326902257120659,21.0660540637804,0.221624188697166,0.060144354665056
Valley Creek,0.133355,0.06317,0.00425,9.71258671952428,0.540901073821879,23.119917950537,0.778553859325513,0.952284449149062,0.011,1.55225601493339,0.300001045655143,20.8568531681286,0.174133291119202,0.070248178734676
Valley Creek,0.133355,0.06317,0.00425,9.71258671952428,0.540901073821879,23.119917950537,0.778553859325513,0.952284449149062,0.006,1.65332134977516,0.283402249794891,20.7288081348337,0.094981795155929,0.121662581982655
Valley Creek,0.133355,0.06317,0.00425,10.6187172589551,0.561148166799383,23.2688737430926,0.815369579444064,0.987805330270893,0.014,1.56505158792054,0.322592722160292,21.0323997782275,0.221624188697166,0.059351474856331
Valley Creek,0.133355,0.06317,0.00425,10.6187172589551,0.561148166799383,23.2688737430926,0.815369579444064,0.987805330270893,0.014,1.56505158792054,0.322592722160292,21.0323997782275,0.221624188697166,0.059351474856331
Valley Creek,0.133355,0.06317,0.00425,10.7603001557412,0.564218741594446,23.2910748361605,0.820983087712314,0.993153981382102,0.0105,1.62077864563673,0.316382500354158,20.9839970724388,0.166218141522875,0.077611868773747
Valley Creek,0.133355,0.06317,0.00425,10.7603001557412,0.564218741594446,23.2910748361605,0.820983087712314,0.993153981382102,0.014,1.57280505657148,0.324992938093182,21.051137053266,0.221624188697166,0.059793073025802
Valley Creek,0.133355,0.06317,0.00425,12.7424607107461,0.604923173485007,23.5763414601257,0.896128706748417,1.06312068073996,0.0085,1.764768251717,0.340969729287207,21.1762858791992,0.134557543137565,0.103324160390063
Valley Creek,0.133355,0.06317,0.00425,12.7424607107461,0.604923173485007,23.5763414601257,0.896128706748417,1.06312068073996,0.016,1.65154268373986,0.361571565287804,21.3387623215984,0.253284787082476,0.058207543654287
Valley Creek,0.133355,0.06317,0.00425,12.5159280758884,0.600469068915115,23.5459119287844,0.887840686345093,1.05554842162792,0.008,1.76419116758229,0.335676185981199,21.1347384855707,0.126642393541238,0.10807755988031
Valley Creek,0.133355,0.06317,0.00425,12.5159280758884,0.600469068915115,23.5459119287844,0.887840686345093,1.05554842162792,0.01,1.72345953988789,0.342713497062902,21.1899900523426,0.158302991926547,0.088274688637414
Valley Creek,0.133355,0.06317,0.00425,10.9868327905989,0.569082639419164,23.326038929581,0.829891165788018,1.00160594301034,0.012,1.61081507084873,0.324110729195432,21.0442481540397,0.189963590311857,0.069569222175787
Valley Creek,0.133355,0.06317,0.00425,10.9868327905989,0.569082639419164,23.326038929581,0.829891165788018,1.00160594301034,0.011,1.62552414399629,0.321490303072389,21.0237993385849,0.174133291119202,0.075280098515573
Valley Creek,0.133355,0.06317,0.00425,10.9868327905989,0.569082639419164,23.326038929581,0.829891165788018,1.00160594301034,0.0085,1.66987428773866,0.313841208844846,20.9642222816469,0.134557543137565,0.09510339661965
Valley Creek,0.133355,0.06317,0.00425,14.6396715276795,0.64052306024311,23.8131271539614,0.962929316380289,1.12292051429818,0.02,1.69795853971921,0.398545299461352,21.6334883686838,0.316605983853095,0.051327803718508
Valley Creek,0.133355,0.06317,0.00425,14.6396715276795,0.64052306024311,23.8131271539614,0.962929316380289,1.12292051429818,0.012,1.79180802734628,0.380243762335957,21.4870973395588,0.189963590311857,0.081617979289284
Valley Creek,0.133355,0.06317,0.00425,15.6307518051819,0.658044958487132,23.9257039973256,0.996163786839474,1.15189183165794,0.023,1.71376432284731,0.418492977992919,21.7941828022977,0.364096881431059,0.046866802542027
Valley Creek,0.133355,0.06317,0.00425,15.6307518051819,0.658044958487132,23.9257039973256,0.996163786839474,1.15189183165794,0.019,1.74870342975667,0.41123702913736,21.7355926951969,0.30077568466044,0.055749836485926
Valley Creek,0.133355,0.06317,0.00425,17.103213931757,0.682910648867395,24.0812913140375,1.04371864525721,1.19249882206355,0.014,1.86656085663978,0.420169776898022,21.8077450156855,0.221624188697166,0.077303963282104
Valley Creek,0.133355,0.06317,0.00425,17.103213931757,0.682910648867395,24.0812913140375,1.04371864525721,1.19249882206355,0.024,1.76306627348894,0.441352241964992,21.9798006030203,0.379927180623714,0.047367349200788
Valley Creek,0.133355,0.06317,0.00425,18.0093444711879,0.69759120708275,24.1709669303976,1.0720056975782,1.21620035938838,0.021,1.82211655987955,0.448485727217808,22.0380476936206,0.33243628304575,0.055009071880972
Valley Creek,0.133355,0.06317,0.00425,18.0093444711879,0.69759120708275,24.1709669303976,1.0720056975782,1.21620035938838,0.021,1.82211655987955,0.448485727217808,22.0380476936206,0.33243628304575,0.055009071880972
Valley Creek,0.133355,0.06317,0.00425,17.6978620982585,0.69259481079456,24.1406229615313,1.06236109196213,1.20815613815738,0.015,1.87627536323297,0.43082138134641,21.8940941710333,0.237454487889821,0.073979429120091
Valley Creek,0.133355,0.06317,0.00425,17.6978620982585,0.69259481079456,24.1406229615313,1.06236109196213,1.20815613815738,0.012,1.9210900128566,0.422130228611943,21.8236121598273,0.189963590311857,0.090608761191958
Valley Creek,0.133355,0.06317,0.00425,17.6978620982585,0.69259481079456,24.1406229615313,1.06236109196213,1.20815613815738,0.04,1.69087270515854,0.470989188781993,22.2228087909746,0.63321196770619,0.030328849277628
Valley Creek,0.133355,0.06317,0.00425,17.6978620982585,0.69259481079456,24.1406229615313,1.06236109196213,1.20815613815738,0.0135,1.89730914688598,0.426697563380375,21.8606232087358,0.213709039100839,0.081412554180319
Valley Creek,0.133355,0.06317,0.00425,15.0644202180377,0.648115277237598,23.8622147238584,0.977301427685505,1.13551051446738,0.013,1.79559759550403,0.389160659668555,21.5582979939129,0.205793889504512,0.077106424409854
Valley Creek,0.133355,0.06317,0.00425,15.0644202180377,0.648115277237598,23.8622147238584,0.977301427685505,1.13551051446738,0.021,1.70707167235691,0.406688626595979,21.6989457384863,0.33243628304575,0.049882443377573
Valley Creek,0.133355,0.06317,0.00425,16.3386662891123,0.670164010148319,24.002129268617,1.01928440339038,1.17175626243945,0.017,1.79830619702568,0.417097187827247,21.7828998645827,0.269115086275131,0.063196543610189
Valley Creek,0.133355,0.06317,0.00425,16.3386662891123,0.670164010148319,24.002129268617,1.01928440339038,1.17175626243945,0.015,1.82224040041635,0.412345150602271,21.7445303183574,0.237454487889821,0.070806743032713
Valley Creek,0.133355,0.06317,0.00425,18.150927367974,0.699845499823595,24.1845989524929,1.07636301611654,1.21982227513846,0.018,1.85742632003476,0.444135092272274,22.0025050910795,0.284945385467785,0.063554684921117
Valley Creek,0.133355,0.06317,0.00425,18.150927367974,0.699845499823595,24.1845989524929,1.07636301611654,1.21982227513846,0.019,1.84681048147948,0.446325259710229,22.0203905386702,0.30077568466044,0.060506614155294
Valley Creek,0.133355,0.06317,0.00425,22.0586153192694,0.758385635927227,24.5265130577111,1.19075581419824,1.31228994001252,0.024,1.9331077317672,0.506718157990367,22.519343073305,0.379927180623714,0.054382630592401
Valley Creek,0.133355,0.06317,0.00425,22.0586153192694,0.758385635927227,24.5265130577111,1.19075581419824,1.31228994001252,0.036,1.85113184588895,0.52548608905157,22.6766902224853,0.569890770935571,0.037597910411939
Valley Creek,0.133355,0.06317,0.00425,25.2017556279201,0.801171236430703,24.7628822379239,1.27582271785716,1.3780280268363,0.018,2.09102031756299,0.530499617852912,22.7189085526384,0.284945385467785,0.075913244978952
Valley Creek,0.133355,0.06317,0.00425,25.2017556279201,0.801171236430703,24.7628822379239,1.27582271785716,1.3780280268363,0.015,2.13220939480864,0.521911857320547,22.6466399531453,0.237454487889821,0.089621228024741
Valley Creek,0.133355,0.06317,0.00425,21.8887158431262,0.755973579570928,24.5128628544958,1.18599616723619,1.30853875386303,0.01,2.11612169962527,0.466273282506245,22.1839617307593,0.158302991926547,0.120100693978881
Valley Creek,0.133355,0.06317,0.00425,21.8887158431262,0.755973579570928,24.5128628544958,1.18599616723619,1.30853875386303,0.018,1.98780616364952,0.491709665984895,22.3943004323409,0.284945385467785,0.070362494290768
Valley Creek,0.133355,0.06317,0.00425,20.3879371371938,0.734171725165303,24.3878239672925,1.14315347489832,1.27440722907384,0.04,1.77941284836915,0.508463345992157,22.5339282753006,0.63321196770619,0.032741957885859
Valley Creek,0.133355,0.06317,0.00425,20.3879371371938,0.734171725165303,24.3878239672925,1.14315347489832,1.27440722907384,0.021,1.90593902913593,0.479786362050761,22.2954570000266,0.33243628304575,0.058848255085591
Valley Creek,0.133355,0.06317,0.00425,17.5562792014725,0.6903066263154,24.1266660804142,1.05795014601134,1.20446446407286,0.019,1.82454440625458,0.438277955456713,21.9547456062533,0.30077568466044,0.059415671792377
Valley Creek,0.133355,0.06317,0.00425,17.5562792014725,0.6903066263154,24.1266660804142,1.05795014601134,1.20446446407286,0.0165,1.85200588585414,0.432677289083212,21.9091743604685,0.261199936678803,0.067543745770566
Valley Creek,0.133355,0.06317,0.00425,21.5489168908396,0.75111622742068,24.4852649134991,1.17642314402011,1.30096971174478,0.021,1.94441437736652,0.494387668094207,22.4165610949132,0.33243628304575,0.060639180069275
Valley Creek,0.133355,0.06317,0.00425,21.5489168908396,0.75111622742068,24.4852649134991,1.17642314402011,1.30096971174478,0.02,1.95455332745112,0.492218978878513,22.3985323490582,0.316605983853095,0.0633918381889
Valley Creek,0.133355,0.06317,0.00425,21.3790174146963,0.748670654041249,24.471314153596,1.1716093492517,1.297151250865,0.0113,2.07105615696657,0.46546496043619,22.1773100356321,0.178882380876999,0.106099548503825
Valley Creek,0.133355,0.06317,0.00425,21.3790174146963,0.748670654041249,24.471314153596,1.1716093492517,1.297151250865,0.021,1.93887497439501,0.492276496889177,22.3990103205153,0.33243628304575,0.060380234106176
Valley Creek,0.133355,0.06317,0.00425,17.6978620982585,0.69259481079456,24.1406229615313,1.06236109196213,1.20815613815738,0.0125,1.91281576926702,0.423708121503568,21.8363914045824,0.197878739908184,0.087309552309826
Valley Creek,0.133355,0.06317,0.00425,17.6978620982585,0.69259481079456,24.1406229615313,1.06236109196213,1.20815613815738,0.061,1.61660642084108,0.489292408842779,22.3742261726405,0.965648250751939,0.020660633259631
Valley Creek,0.133355,0.06317,0.00425,17.6978620982585,0.69259481079456,24.1406229615313,1.06236109196213,1.20815613815738,0.009,1.98037978859234,0.411161957910715,21.7349873363954,0.142472692733893,0.117672614216871
Valley Creek,0.133355,0.06317,0.00425,16.3386662891123,0.670164010148319,24.002129268617,1.01928440339038,1.17175626243945,0.02,1.76767753389208,0.423342268340944,21.8334277190503,0.316605983853095,0.054521352740879
Valley Creek,0.133355,0.06317,0.00425,16.3386662891123,0.670164010148319,24.002129268617,1.01928440339038,1.17175626243945,0.016,1.80986124356236,0.414789243881508,21.7642563003704,0.253284787082476,0.06677478357941
Valley Creek,0.133355,0.06317,0.00425,16.3386662891123,0.670164010148319,24.002129268617,1.01928440339038,1.17175626243945,0.015,1.82224040041635,0.412345150602271,21.7445303183574,0.237454487889821,0.070806743032713
Valley Creek,0.133355,0.06317,0.00425,23.0780121761291,0.772633618347037,24.6064215355196,1.21895016084953,1.33434846756696,0.0275,1.93632007849977,0.525567458013205,22.6773747941294,0.435333227798005,0.049226704056333
Valley Creek,0.133355,0.06317,0.00425,23.0780121761291,0.772633618347037,24.6064215355196,1.21895016084953,1.33434846756696,0.021,1.99295479407302,0.513015592775234,22.5720176114017,0.33243628304575,0.062923990455837
Valley Creek,0.133355,0.06317,0.00425,19.5667563358346,0.721841125782081,24.3157422560097,1.11906660610565,1.25492028964821,0.021,1.87780057499193,0.469200639445617,22.2080676973964,0.33243628304575,0.057549861981064
Valley Creek,0.133355,0.06317,0.00425,19.5667563358346,0.721841125782081,24.3157422560097,1.11906660610565,1.25492028964821,0.033,1.78961377949596,0.48876154347128,22.3698199791561,0.522399873357606,0.038149431767731
Valley Creek,0.133355,0.06317,0.00425,19.5667563358346,0.721841125782081,24.3157422560097,1.11906660610565,1.25492028964821,0.023,1.85972445350919,0.473079829422741,22.24005210288,0.364096881431059,0.052979954546684
Valley Creek,0.133355,0.06317,0.00425,16.9333144556138,0.680107484092402,24.0639877097181,1.03833506600624,1.18795035956586,0.018,1.81098805831687,0.427583636190856,21.8678106985804,0.284945385467785,0.061186210566032
Valley Creek,0.133355,0.06317,0.00425,16.9333144556138,0.680107484092402,24.0639877097181,1.03833506600624,1.18795035956586,0.021,1.78168336347758,0.4336408439025,21.9170078267252,0.33243628304575,0.053188270897132
Trapper Creek ,0.21267,0.081625,0.042,0.339798952286564,0.179937426885468,5.1028921216824,0.369752399700746,0.53871338676693,0.006,1.63696446253208,0.050093455323732,4.14382831450368,0.073506891271057,0.212517689252197
Trapper Creek ,0.21267,0.081625,0.042,0.339798952286564,0.179937426885468,5.1028921216824,0.369752399700746,0.53871338676693,0.003,1.76281071665764,0.047073136511374,4.09488645368114,0.036753445635528,0.399408431005597
Trapper Creek ,0.21267,0.081625,0.042,0.339798952286564,0.179937426885468,5.1028921216824,0.369752399700746,0.53871338676693,0.005,1.66916060599061,0.049280373463869,4.1309494768546,0.061255742725881,0.250881901270604
Trapper Creek ,0.21267,0.081625,0.042,0.339798952286564,0.179937426885468,5.1028921216824,0.369752399700746,0.53871338676693,0.004,1.70943680888329,0.048303530512922,4.1151927577399,0.049004594180705,0.307386103264049
Trapper Creek ,0.21267,0.081625,0.042,0.267591674925669,0.163617302984997,5.01311657674415,0.325623920202875,0.470499562005044,0.002,1.69004276234484,0.039928991294677,3.96534638800697,0.024502297090352,0.508187161932256
Trapper Creek ,0.21267,0.081625,0.042,0.267591674925669,0.163617302984997,5.01311657674415,0.325623920202875,0.470499562005044,0.003,1.61824037377605,0.0414027474893,3.99387087576476,0.036753445635528,0.35129603930315
Trapper Creek ,0.21267,0.081625,0.042,0.322809004672236,0.176301294305791,5.08348154274177,0.359799006054631,0.523325030874985,0.013,1.47970759098174,0.052231679478364,4.17672399376819,0.159264931087289,0.102271819957635
Trapper Creek ,0.21267,0.081625,0.042,0.322809004672236,0.176301294305791,5.08348154274177,0.359799006054631,0.523325030874985,0.009,1.53897036702183,0.050534772334174,4.15073132217951,0.110260336906585,0.142926628823925
Trapper Creek ,0.21267,0.081625,0.042,0.645618009344471,0.232308680971521,5.35214387760461,0.520245002399852,0.770490609356044,0.009,1.97569141334566,0.073506136323997,4.44562591197749,0.110260336906585,0.207896143138577
Trapper Creek ,0.21267,0.081625,0.042,0.645618009344471,0.232308680971521,5.35214387760461,0.520245002399852,0.770490609356044,0.01,1.95366287586246,0.074209368481599,4.45311934186468,0.122511485451761,0.188896574316798
Trapper Creek ,0.21267,0.081625,0.042,2.29364292793431,0.384755119619289,5.88076273182807,1.02117602134535,1.50678009531341,0.022,2.84996810624515,0.159239193683318,5.05400724646202,0.269525267993874,0.184243695170781
Trapper Creek ,0.21267,0.081625,0.042,2.29364292793431,0.384755119619289,5.88076273182807,1.02117602134535,1.50678009531341,0.039,2.68265400149622,0.167802120830332,5.09522873120401,0.477794793261868,0.109521197744739
Trapper Creek ,0.21267,0.081625,0.042,2.30780121761291,0.385698631642121,5.88345222079486,1.02452468361463,1.51146625467098,0.03,2.76428265437428,0.16437595400318,5.07899353014293,0.367534456355283,0.139470506426941
Trapper Creek ,0.21267,0.081625,0.042,2.30780121761291,0.385698631642121,5.88345222079486,1.02452468361463,1.51146625467098,0.021,2.87047065363376,0.159099491024823,5.05331649786893,0.257274119448698,0.192847867908876
Trapper Creek ,0.21267,0.081625,0.042,1.23177120203879,0.300418099313417,5.61530011356097,0.733605980382629,1.09219618912114,0.011,2.44464172328078,0.106378852337278,4.7365309477685,0.134762633996937,0.246165939292874
Trapper Creek ,0.21267,0.081625,0.042,1.23177120203879,0.300418099313417,5.61530011356097,0.733605980382629,1.09219618912114,0.012,2.42218775647992,0.107223830527397,4.74275747353602,0.147013782542113,0.227444488997508
Trapper Creek ,0.21267,0.081625,0.042,1.50077870593232,0.324989377447125,5.69832109536078,0.81489441439226,1.21177308007618,0.014,2.56063956817775,0.121126449416319,4.83870576910732,0.171516079632465,0.220229908029671
Trapper Creek ,0.21267,0.081625,0.042,1.50077870593232,0.324989377447125,5.69832109536078,0.81489441439226,1.21177308007618,0.011,2.62690160291326,0.11849449635218,4.82141654291228,0.134762633996937,0.274202140319094
