Stream,S,D84,D50,Q,h,w,tau,D,Fi,Qsi t/day,qsi,excess_grain_stress,gs_ratio,V_adj,h_adj,Wi_star,Unnamed: 0
Valley Creek,0.0045,0.109,0.06,16.3386662891123,0.6701640101483191,23.9820224625584,27.940812993108807,0.016,0.08,0.286751361161524,0.011956929888178,0.021841694531698,0.960339378616677,1.843206714013123,0.4084161842551185,0.0055026890400854,
Valley Creek,0.0045,0.109,0.06,16.3386662891123,0.6701640101483191,23.9820224625584,27.940812993108807,0.008,0.052,3.26896551724138,0.136309000725231,0.0541537142401419,1.148452330713827,1.9828850329327763,0.3832045711621638,0.0965087000876531,
Valley Creek,0.0045,0.109,0.06,16.3386662891123,0.6701640101483191,23.9820224625584,27.940812993108807,0.004,0.087,16.8609800362976,0.703067477424874,0.122000803054648,1.3729738077319666,2.132693216088137,0.3594342527178589,0.2975247039604834,
Valley Creek,0.0045,0.109,0.06,16.3386662891123,0.6701640101483191,23.9820224625584,27.940812993108807,0.002,0.08,15.7139745916515,0.655239757872161,0.260442490928542,1.640889224449367,2.293353812261496,0.3370357530570925,0.3015473593966837,
Valley Creek,0.0045,0.109,0.06,16.3386662891123,0.6701640101483191,23.9820224625584,27.940812993108807,0.0005,0.119,21.2196007259528,0.884812811725183,1.08325662702817,2.341759832476736,2.650385957041628,0.2960861316909542,0.2737472194731601,
Valley Creek,0.0045,0.109,0.06,16.3386662891123,0.6701640101483191,23.9820224625584,27.940812993108807,0.008,0.052,2.57186932849365,0.1072415528135269,0.0541537142401419,1.148452330713827,1.9828850329327763,0.3832045711621638,0.0759285359172846,
Valley Creek,0.0045,0.109,0.06,16.3386662891123,0.6701640101483191,23.9820224625584,27.940812993108807,0.004,0.087,8.30644283121597,0.346361231384229,0.122000803054648,1.3729738077319666,2.132693216088137,0.3594342527178589,0.1465734458496449,
Valley Creek,0.0045,0.109,0.06,16.3386662891123,0.6701640101483191,23.9820224625584,27.940812993108807,0.002,0.08,9.59237749546279,0.399982007790992,0.260442490928542,1.640889224449367,2.293353812261496,0.3370357530570925,0.1840753965346062,
Valley Creek,0.0045,0.109,0.06,16.3386662891123,0.6701640101483191,23.9820224625584,27.940812993108807,0.0005,0.119,14.2843012704174,0.595625381167022,1.08325662702817,2.341759832476736,2.650385957041628,0.2960861316909542,0.1842771598483092,
Valley Creek,0.0045,0.109,0.06,23.078012176129107,0.772633618347037,24.5832614581176,32.2130271329338,0.016,0.08,1.44010889292196,0.058580872004126,0.034779618184865,1.1594443694366114,2.089893535719604,0.4930921877883301,0.0217782195159629,
Valley Creek,0.0045,0.109,0.06,23.078012176129107,0.772633618347037,24.5832614581176,32.2130271329338,0.008,0.052,2.64019963702359,0.107398265340898,0.0785849931346929,1.3880181644724126,2.249843548183206,0.463140603451379,0.0614257473527163,
Valley Creek,0.0045,0.109,0.06,23.078012176129107,0.772633618347037,24.5832614581176,32.2130271329338,0.004,0.087,7.77658802177858,0.316336708822282,0.168106182704181,1.66104125163216,2.421440664431406,0.4348481505267697,0.1081401244930581,
Valley Creek,0.0045,0.109,0.06,23.078012176129107,0.772633618347037,24.5832614581176,32.2130271329338,0.002,0.08,12.3849364791289,0.5037954992354879,0.34739700087131,1.9870687779379264,2.6055144492048394,0.4081404228693628,0.1872926878372833,
Valley Creek,0.0045,0.109,0.06,23.078012176129107,0.772633618347037,24.5832614581176,32.2130271329338,0.0005,0.119,23.7617967332124,0.966584388068086,1.3920182014472402,2.840844472049717,3.014712202814321,0.3591891187130046,0.241573527403961,
Valley Creek,0.0045,0.109,0.06,23.078012176129107,0.772633618347037,24.5832614581176,32.2130271329338,0.016,0.08,0.8328493647912879,0.033878717281277,0.034779618184865,1.1594443694366114,2.089893535719604,0.4930921877883301,0.0125948644434472,
Valley Creek,0.0045,0.109,0.06,23.078012176129107,0.772633618347037,24.5832614581176,32.2130271329338,0.008,0.052,2.2422867513611604,0.091211931141901,0.0785849931346929,1.3880181644724126,2.249843548183206,0.463140603451379,0.0521680775764094,
Valley Creek,0.0045,0.109,0.06,23.078012176129107,0.772633618347037,24.5832614581176,32.2130271329338,0.004,0.087,4.772867513611611,0.1941511105734739,0.168106182704181,1.66104125163216,2.421440664431406,0.4348481505267697,0.0663708152811195,
Valley Creek,0.0045,0.109,0.06,23.078012176129107,0.772633618347037,24.5832614581176,32.2130271329338,0.002,0.08,7.335480943738659,0.298393317592789,0.34739700087131,1.9870687779379264,2.6055144492048394,0.4081404228693628,0.1109316906749786,
Valley Creek,0.0045,0.109,0.06,23.078012176129107,0.772633618347037,24.5832614581176,32.2130271329338,0.0005,0.119,16.8491833030853,0.685392511151996,1.3920182014472402,2.840844472049717,3.014712202814321,0.3591891187130046,0.1712966696122381,
Valley Creek,0.0045,0.109,0.06,19.5667563358346,0.7218411257820809,24.294058650078306,30.0953611366694,0.016,0.08,0.624773139745917,0.025717116631062,0.0283204635353529,1.0600306899632592,1.9686560454343691,0.4508132221046013,0.0105873381024672,
Valley Creek,0.0045,0.109,0.06,19.5667563358346,0.7218411257820809,24.294058650078306,30.0953611366694,0.008,0.052,1.6197822141560805,0.06667400608053,0.066381955013986,1.268344814874459,2.118590940871403,0.4232091466675181,0.0422286989841993,
Valley Creek,0.0045,0.109,0.06,19.5667563358346,0.7218411257820809,24.294058650078306,30.0953611366694,0.004,0.087,4.6510889292196,0.191449646031237,0.145066556145808,1.5170730127481913,2.279420979512933,0.3971583445982449,0.072475264660567,
Valley Creek,0.0045,0.109,0.06,19.5667563358346,0.7218411257820809,24.294058650078306,30.0953611366694,0.002,0.08,5.87749546279492,0.24193139349221,0.303925016039614,1.8139814343665288,2.4519227214876564,0.3725885877326468,0.0995994028898763,
Valley Creek,0.0045,0.109,0.06,19.5667563358346,0.7218411257820809,24.294058650078306,30.0953611366694,0.0005,0.119,10.3666061705989,0.4267136389153939,1.23752745052181,2.591099985513608,2.8353303592679886,0.3276120637545496,0.118098411949089,
Valley Creek,0.0045,0.109,0.06,19.5667563358346,0.7218411257820809,24.294058650078306,30.0953611366694,0.016,0.08,3.0762250453720497,0.126624582976469,0.0283204635353529,1.0600306899632592,1.9686560454343691,0.4508132221046013,0.0521293771494024,
Valley Creek,0.0045,0.109,0.06,19.5667563358346,0.7218411257820809,24.294058650078306,30.0953611366694,0.008,0.052,1.13820326678766,0.046851095701294,0.066381955013986,1.268344814874459,2.118590940871403,0.4232091466675181,0.0296736454542755,
Valley Creek,0.0045,0.109,0.06,19.5667563358346,0.7218411257820809,24.294058650078306,30.0953611366694,0.004,0.087,3.2300362976406496,0.132955812125293,0.145066556145808,1.5170730127481913,2.279420979512933,0.3971583445982449,0.0503318124201129,
Valley Creek,0.0045,0.109,0.06,19.5667563358346,0.7218411257820809,24.294058650078306,30.0953611366694,0.002,0.08,6.706170598911071,0.276041590888703,0.303925016039614,1.8139814343665288,2.4519227214876564,0.3725885877326468,0.1136420421856976,
Valley Creek,0.0045,0.109,0.06,19.5667563358346,0.7218411257820809,24.294058650078306,30.0953611366694,0.0005,0.119,16.6116152450091,0.683772748072934,1.23752745052181,2.591099985513608,2.8353303592679886,0.3276120637545496,0.1892427809121169,
Valley Creek,0.0045,0.109,0.06,19.5667563358346,0.7218411257820809,24.294058650078306,30.0953611366694,0.016,0.08,1.3589836660617098,0.0559389308158,0.0283204635353529,1.0600306899632592,1.9686560454343691,0.4508132221046013,0.0230291903300725,
Valley Creek,0.0045,0.109,0.06,19.5667563358346,0.7218411257820809,24.294058650078306,30.0953611366694,0.008,0.052,0.4246823956442829,0.017480915879937,0.066381955013986,1.268344814874459,2.118590940871403,0.4232091466675181,0.0110717261202268,
Valley Creek,0.0045,0.109,0.06,19.5667563358346,0.7218411257820809,24.294058650078306,30.0953611366694,0.004,0.087,1.3872958257713202,0.057104325207795,0.145066556145808,1.5170730127481913,2.279420979512933,0.3971583445982449,0.0216174391987268,
Valley Creek,0.0045,0.109,0.06,19.5667563358346,0.7218411257820809,24.294058650078306,30.0953611366694,0.002,0.08,2.7604355716878395,0.113625953219593,0.303925016039614,1.8139814343665288,2.4519227214876564,0.3725885877326468,0.0467780428579595,
Valley Creek,0.0045,0.109,0.06,19.5667563358346,0.7218411257820809,24.294058650078306,30.0953611366694,0.0005,0.119,8.22468239564428,0.338547070874786,1.23752745052181,2.591099985513608,2.8353303592679886,0.3276120637545496,0.0936971959507844,
Valley Creek,0.0045,0.109,0.06,16.9333144556138,0.680107484092402,24.0435712264963,28.3553812805225,0.008,0.052,1.12431941923775,0.046761748021805,0.056490587863097,1.1713621343010696,2.009168402681333,0.3908488949397139,0.0323845592058299,
Valley Creek,0.0045,0.109,0.06,16.9333144556138,0.680107484092402,24.0435712264963,28.3553812805225,0.004,0.087,2.2676950998185097,0.09431606804398,0.126407091314627,1.4004987815764698,2.161102552075892,0.3666400845765311,0.0390406492043009,
Valley Creek,0.0045,0.109,0.06,16.9333144556138,0.680107484092402,24.0435712264963,28.3553812805225,0.002,0.08,4.55444646098004,0.1894247080883299,0.268745992984903,1.673940319664042,2.3240467844373827,0.3438243897298562,0.0852701910614527,
Valley Creek,0.0045,0.109,0.06,16.9333144556138,0.680107484092402,24.0435712264963,28.3553812805225,0.0005,0.119,11.1098003629764,0.462069476215467,1.1126963561096002,2.389337971571641,2.6861645306798105,0.3021017900698776,0.1398333993567795,
Valley Creek,0.0045,0.109,0.06,16.9333144556138,0.680107484092402,24.0435712264963,28.3553812805225,0.016,0.08,0.267059891107078,0.0111073304623219,0.023080310229619,0.9793965276311638,1.867511387535022,0.4165208691785768,0.0050000034328321,
Valley Creek,0.0045,0.109,0.06,16.9333144556138,0.680107484092402,24.0435712264963,28.3553812805225,0.008,0.052,0.9792196007259528,0.040726878361848,0.056490587863097,1.1713621343010696,2.009168402681333,0.3908488949397139,0.0282051475698232,
Valley Creek,0.0045,0.109,0.06,16.9333144556138,0.680107484092402,24.0435712264963,28.3553812805225,0.004,0.087,4.30263157894737,0.1789514352263039,0.126407091314627,1.4004987815764698,2.161102552075892,0.3666400845765311,0.0740741249308498,
Valley Creek,0.0045,0.109,0.06,16.9333144556138,0.680107484092402,24.0435712264963,28.3553812805225,0.002,0.08,7.06225045372051,0.2937271833369669,0.268745992984903,1.673940319664042,2.3240467844373827,0.3438243897298562,0.1322223130015665,
Valley Creek,0.0045,0.109,0.06,16.9333144556138,0.680107484092402,24.0435712264963,28.3553812805225,0.0005,0.119,17.0621597096189,0.709635001759481,1.1126963561096002,2.389337971571641,2.6861645306798105,0.3021017900698776,0.214752715135657,
Trapper Creek,0.038,0.24,0.085,0.192552739629053,0.143531068224411,4.89444291835492,59.1376707298218,0.008,0.0409999999999999,0.005522766732819,0.001128374939691,0.03850286949041,0.329769880769641,1.2542216032500062,0.0389150401054278,0.0004165920741361,
Trapper Creek,0.038,0.24,0.085,0.192552739629053,0.143531068224411,4.89444291835492,59.1376707298218,0.004,0.018,0.004345783658612,0.000887901591888,0.096697288635868,0.3951036854128812,1.350949161919072,0.0365811266741466,0.000746678690255,
Trapper Creek,0.038,0.24,0.085,0.192552739629053,0.143531068224411,4.89444291835492,59.1376707298218,0.002,0.018,0.024263958760583,0.004957450554708,0.219579832545658,0.4734065758928528,1.455188130134957,0.0343890187886276,0.0041689560205904,
Trapper Creek,0.038,0.24,0.085,0.192552739629053,0.143531068224411,4.89444291835492,59.1376707298218,0.0005,0.05,0.1246696687064259,0.025471676917284,0.9780208186679508,0.6798390894217096,1.6887409760717498,0.0303997934800898,0.0077113241736077,
Trapper Creek,0.038,0.24,0.085,0.192552739629053,0.143531068224411,4.89444291835492,59.1376707298218,0.004,0.018,0.001271999511813,0.000259886473912,0.096697288635868,0.3951036854128812,1.350949161919072,0.0365811266741466,0.0002185508999291,
Trapper Creek,0.038,0.24,0.085,0.192552739629053,0.143531068224411,4.89444291835492,59.1376707298218,0.002,0.018,0.002180570591679,0.000445519669563,0.219579832545658,0.4734065758928528,1.455188130134957,0.0343890187886276,0.0003746586855923,
Trapper Creek,0.038,0.24,0.085,0.192552739629053,0.143531068224411,4.89444291835492,59.1376707298218,0.0005,0.05,0.0695056876097579,0.0142009394673089,0.9780208186679508,0.6798390894217096,1.6887409760717498,0.0303997934800898,0.004299208417169,
Trapper Creek,0.038,0.24,0.085,0.192552739629053,0.143531068224411,4.89444291835492,59.1376707298218,0.004,0.018,0.03927918965307,0.008025262590308,0.096697288635868,0.3951036854128812,1.350949161919072,0.0365811266741466,0.0067488251115102,
Trapper Creek,0.038,0.24,0.085,0.192552739629053,0.143531068224411,4.89444291835492,59.1376707298218,0.002,0.018,0.049076308550371,0.010026944714449,0.219579832545658,0.4734065758928528,1.455188130134957,0.0343890187886276,0.0084321348390921,
Trapper Creek,0.038,0.24,0.085,0.192552739629053,0.143531068224411,4.89444291835492,59.1376707298218,0.0005,0.05,0.185691688729408,0.037939289889976,0.9780208186679508,0.6798390894217096,1.6887409760717498,0.0303997934800898,0.0114857833745355,
Trapper Creek,0.038,0.24,0.085,0.228797961206286,0.153729456375921,4.95730967085052,63.339610616007,0.008,0.0409999999999999,0.004084506978253,0.000823936217314,0.049430527365339,0.3617398305353402,1.334026651240328,0.0426877068947571,0.0002744317800542,
Trapper Creek,0.038,0.24,0.085,0.228797961206286,0.153729456375921,4.95730967085052,63.339610616007,0.004,0.018,0.0127073550434549,0.002563357120532,0.117211570114964,0.4333399678181582,1.4367596307526909,0.0401212766192281,0.0019447387870505,
Trapper Creek,0.038,0.24,0.085,0.228797961206286,0.153729456375921,4.95730967085052,63.339610616007,0.002,0.018,0.079965569952024,0.016130840165631,0.258099889634769,0.5191628364732168,1.547504843944276,0.037712827508073,0.0122379633670807,
Trapper Creek,0.038,0.24,0.085,0.228797961206286,0.153729456375921,4.95730967085052,63.339610616007,0.0005,0.05,0.628287940077085,0.126739699916566,1.1138193284846,0.7453555816741348,1.7955656643644902,0.0333294394286743,0.0346152391301873,
Trapper Creek,0.038,0.24,0.085,0.228797961206286,0.153729456375921,4.95730967085052,63.339610616007,0.004,0.018,0.0034399867374009,0.000693922100051,0.117211570114964,0.4333399678181582,1.4367596307526909,0.0401212766192281,0.0005264569701785,
Trapper Creek,0.038,0.24,0.085,0.228797961206286,0.153729456375921,4.95730967085052,63.339610616007,0.002,0.018,0.018648349155382,0.003761788226593,0.258099889634769,0.5191628364732168,1.547504843944276,0.037712827508073,0.0028539509435998,
Trapper Creek,0.038,0.24,0.085,0.228797961206286,0.153729456375921,4.95730967085052,63.339610616007,0.0005,0.05,0.128546872818652,0.025930773212438,1.1138193284846,0.7453555816741348,1.7955656643644902,0.0333294394286743,0.0070822316619819,
Trapper Creek,0.038,0.24,0.085,0.228797961206286,0.153729456375921,4.95730967085052,63.339610616007,0.004,0.018,0.000998185117967,0.0002013562162229,0.117211570114964,0.4333399678181582,1.4367596307526909,0.0401212766192281,0.0001527626566606,
Trapper Creek,0.038,0.24,0.085,0.228797961206286,0.153729456375921,4.95730967085052,63.339610616007,0.002,0.018,0.002268602540835,0.000457627764143,0.258099889634769,0.5191628364732168,1.547504843944276,0.037712827508073,0.0003471878560469,
Trapper Creek,0.038,0.24,0.085,0.228797961206286,0.153729456375921,4.95730967085052,63.339610616007,0.0005,0.05,0.031488203266788,0.0063518733663019,1.1138193284846,0.7453555816741348,1.7955656643644902,0.0333294394286743,0.0017348282790944,
Trapper Creek,0.038,0.24,0.085,1.79810278918307,0.349229813875532,5.77434680690068,143.889667912997,0.016,0.087,0.0304611482545789,0.0052752543747759,0.153661951040311,0.9249245931518176,2.612400971992148,0.1391147952303816,0.0002418340717219,
Trapper Creek,0.038,0.24,0.085,1.79810278918307,0.349229813875532,5.77434680690068,143.889667912997,0.008,0.0409999999999999,0.13148304589887,0.022770202465453,0.3040226572152499,1.1066208891304932,2.8112503861724685,0.1305886279896485,0.0022150134612862,
Trapper Creek,0.038,0.24,0.085,1.79810278918307,0.349229813875532,5.77434680690068,143.889667912997,0.004,0.018,0.099930752035171,0.0173059837548639,0.594945667839314,1.32408376502403,3.0253474536939637,0.1225918100078191,0.0038345739800253,
Trapper Creek,0.038,0.24,0.085,1.79810278918307,0.349229813875532,5.77434680690068,143.889667912997,0.002,0.018,0.1654904173830859,0.028659590931621,1.15458993900488,1.584372749877427,3.2558760434101397,0.115091397201158,0.0063502499032264,
Trapper Creek,0.038,0.24,0.085,1.79810278918307,0.349229813875532,5.77434680690068,143.889667912997,0.0005,0.05,0.734159137335735,0.127141503946104,4.27119257464863,2.2689114017503726,3.77141199785846,0.1014570052106068,0.0101416980102826,
Trapper Creek,0.038,0.24,0.085,1.79810278918307,0.349229813875532,5.77434680690068,143.889667912997,0.016,0.087,0.393199370671535,0.06809417304164,0.153661951040311,0.9249245931518176,2.612400971992148,0.1391147952303816,0.0031216487314695,
Trapper Creek,0.038,0.24,0.085,1.79810278918307,0.349229813875532,5.77434680690068,143.889667912997,0.008,0.0409999999999999,0.24554528829003,0.0425234743428619,0.3040226572152499,1.1066208891304932,2.8112503861724685,0.1305886279896485,0.0041365494326634,
Trapper Creek,0.038,0.24,0.085,1.79810278918307,0.349229813875532,5.77434680690068,143.889667912997,0.004,0.018,0.3205528356744849,0.0555132634727459,0.594945667839314,1.32408376502403,3.0253474536939637,0.1225918100078191,0.0123003533733847,
Trapper Creek,0.038,0.24,0.085,1.79810278918307,0.349229813875532,5.77434680690068,143.889667912997,0.002,0.018,0.485823702792774,0.08413483274198,1.15458993900488,1.584372749877427,3.2558760434101397,0.115091397201158,0.0186421786253847,
Trapper Creek,0.038,0.24,0.085,1.79810278918307,0.349229813875532,5.77434680690068,143.889667912997,0.0005,0.05,1.51313651581981,0.262044620183105,4.27119257464863,2.2689114017503726,3.77141199785846,0.1014570052106068,0.0209025166498173,
Trapper Creek,0.038,0.24,0.085,1.32804757185332,0.309552389824532,5.64630584135482,127.541775655504,0.004,0.018,0.002183707656138,0.0003867498002219,0.4866537492534671,1.1221480535220736,2.7093496732347635,0.1038953611635934,0.0001026872809157,
Trapper Creek,0.038,0.24,0.085,1.32804757185332,0.309552389824532,5.64630584135482,127.541775655504,0.002,0.018,0.012829282479808,0.002272155076306,0.9514297650166852,1.3429493715029006,2.916102014667952,0.0975540128095761,0.0006032877753807,
Trapper Creek,0.038,0.24,0.085,1.32804757185332,0.309552389824532,5.64630584135482,127.541775655504,0.0005,0.05,0.086620403693455,0.015341075408815,3.5560710115026097,1.9237956121216324,3.378559511634048,0.0860247523515425,0.0014663743714783,
Trapper Creek,0.038,0.24,0.085,1.32804757185332,0.309552389824532,5.64630584135482,127.541775655504,0.004,0.018,0.0041771294594829,0.000739798653642,0.4866537492534671,1.1221480535220736,2.7093496732347635,0.1038953611635934,0.0001964265065529,
Trapper Creek,0.038,0.24,0.085,1.32804757185332,0.309552389824532,5.64630584135482,127.541775655504,0.002,0.018,0.016072867702793,0.002846616558577,0.9514297650166852,1.3429493715029006,2.916102014667952,0.0975540128095761,0.0007558150360836,
Trapper Creek,0.038,0.24,0.085,1.32804757185332,0.309552389824532,5.64630584135482,127.541775655504,0.0005,0.05,0.110421509189811,0.019556416583221,3.5560710115026097,1.9237956121216324,3.378559511634048,0.0860247523515425,0.0018692971197515,
Trapper Creek,0.038,0.24,0.085,0.7305677474161121,0.244023702803128,5.40203590708535,100.542646028945,0.008,0.0409999999999999,0.132413051876875,0.0245116941379829,0.157266896274626,0.6772122959280216,2.0263611109085544,0.079915556855652,0.0040822702871092,
Trapper Creek,0.038,0.24,0.085,0.7305677474161121,0.244023702803128,5.40203590708535,100.542646028945,0.004,0.018,0.099423078650878,0.018404742278828,0.319610137974093,0.8106778681781062,2.1813758309426468,0.0750575377619184,0.0069818340065143,
Trapper Creek,0.038,0.24,0.085,0.7305677474161121,0.244023702803128,5.40203590708535,100.542646028945,0.002,0.018,0.145917189268836,0.0270115178385709,0.637997218702526,0.9705145724501042,2.348358119510419,0.0704997470803561,0.0102468119876825,
Trapper Creek,0.038,0.24,0.085,0.7305677474161121,0.244023702803128,5.40203590708535,100.542646028945,0.0005,0.05,0.354551580384899,0.065632955145646,2.45242251033576,1.3912222822142213,2.722011588904465,0.0622101181327881,0.0089632237630392,
Trapper Creek,0.038,0.24,0.085,0.7305677474161121,0.244023702803128,5.40203590708535,100.542646028945,0.008,0.0409999999999999,0.067029697549623,0.012408228805312,0.157266896274626,0.6772122959280216,2.0263611109085544,0.079915556855652,0.0020665133744911,
Trapper Creek,0.038,0.24,0.085,0.7305677474161121,0.244023702803128,5.40203590708535,100.542646028945,0.004,0.018,0.040272240476364,0.007455011623218,0.319610137974093,0.8106778681781062,2.1813758309426468,0.0750575377619184,0.0028280566433042,
Trapper Creek,0.038,0.24,0.085,0.7305677474161121,0.244023702803128,5.40203590708535,100.542646028945,0.002,0.018,0.107029828293038,0.019812868728373,0.637997218702526,0.9705145724501042,2.348358119510419,0.0704997470803561,0.0075160063943675,
Trapper Creek,0.038,0.24,0.085,0.7305677474161121,0.244023702803128,5.40203590708535,100.542646028945,0.0005,0.05,0.390023950559377,0.072199436891528,2.45242251033576,1.3912222822142213,2.722011588904465,0.0622101181327881,0.009859981269899,
Trapper Creek,0.038,0.24,0.085,0.7305677474161121,0.244023702803128,5.40203590708535,100.542646028945,0.016,0.087,0.051097104756362,0.009458860628702,0.075436935759097,0.5657552384972585,1.8824408605828256,0.0850933413780935,0.0007423895631019,
Trapper Creek,0.038,0.24,0.085,0.7305677474161121,0.244023702803128,5.40203590708535,100.542646028945,0.008,0.0409999999999999,0.141129658785333,0.026125272251565,0.157266896274626,0.6772122959280216,2.0263611109085544,0.079915556855652,0.0043510016914717,
Trapper Creek,0.038,0.24,0.085,0.7305677474161121,0.244023702803128,5.40203590708535,100.542646028945,0.004,0.018,0.194223453247982,0.035953750879967,0.319610137974093,0.8106778681781062,2.1813758309426468,0.0750575377619184,0.0136390456738024,
Trapper Creek,0.038,0.24,0.085,0.7305677474161121,0.244023702803128,5.40203590708535,100.542646028945,0.002,0.018,0.2414179372147819,0.044690176327436,0.637997218702526,0.9705145724501042,2.348358119510419,0.0704997470803561,0.0169532063048199,
Trapper Creek,0.038,0.24,0.085,0.7305677474161121,0.244023702803128,5.40203590708535,100.542646028945,0.0005,0.05,0.5064331164129641,0.093748565378605,2.45242251033576,1.3912222822142213,2.722011588904465,0.0622101181327881,0.0128028574530533,
Trapper Creek,0.038,0.24,0.085,0.8608240124592951,0.260490000216504,5.4680220038498,107.327089889204,0.004,0.018,0.004819802553351,0.0008814526623989,0.360121689601811,0.88621294284244,2.3148543903339345,0.0820510390544959,0.0003031797620306,
Trapper Creek,0.038,0.24,0.085,0.8608240124592951,0.260490000216504,5.4680220038498,107.327089889204,0.002,0.018,0.0083664497152509,0.001530068772467,0.7140164594678029,1.0608407989381683,2.4918951339848854,0.0770611901569452,0.0005262743039025,
Trapper Creek,0.038,0.24,0.085,0.8608240124592951,0.260490000216504,5.4680220038498,107.327089889204,0.0005,0.05,0.029009754990926,0.005305347156705,2.72015584577028,1.5204095357552594,2.8880143255595403,0.0679868760289076,0.000656927620219,
Trapper Creek,0.038,0.24,0.085,0.8608240124592951,0.260490000216504,5.4680220038498,107.327089889204,0.016,0.087,0.04818052934549,0.008811326895094,0.0869429484358079,0.6185836497684982,1.9978731469285296,0.0930390849238471,0.000627040770745,
Trapper Creek,0.038,0.24,0.085,0.8608240124592951,0.260490000216504,5.4680220038498,107.327089889204,0.008,0.0409999999999999,0.0736771936507299,0.013474194800031,0.1788565546188119,0.7403790513744339,2.1504847488814933,0.0873696542880492,0.0020346639202846,
Trapper Creek,0.038,0.24,0.085,0.8608240124592951,0.260490000216504,5.4680220038498,107.327089889204,0.004,0.018,0.0939112012666319,0.0171746202192519,0.360121689601811,0.88621294284244,2.3148543903339345,0.0820510390544959,0.005907290876935,
Trapper Creek,0.038,0.24,0.085,0.8608240124592951,0.260490000216504,5.4680220038498,107.327089889204,0.002,0.018,0.2277460050041039,0.041650528261181,0.7140164594678029,1.0608407989381683,2.4918951339848854,0.0770611901569452,0.0143258938174946,
Trapper Creek,0.038,0.24,0.085,0.8608240124592951,0.260490000216504,5.4680220038498,107.327089889204,0.0005,0.05,0.509298137883679,0.093141201247015,2.72015584577028,1.5204095357552594,2.8880143255595403,0.0679868760289076,0.0115330865016474,
Trapper Creek,0.038,0.24,0.085,0.982585303695314,0.274573424810733,5.52181674592127,113.129742490518,0.008,0.0409999999999999,0.0504884921970079,0.009143456677424,0.1977483924790969,0.7956544911747334,2.256229627653994,0.0938925239681229,0.0012758484980882,
Trapper Creek,0.038,0.24,0.085,0.982585303695314,0.274573424810733,5.52181674592127,113.129742490518,0.004,0.018,0.070919986341481,0.012843596519908,0.3955688369527659,0.9523076510028572,2.4285653898393487,0.088170493215447,0.0040821287727105,
Trapper Creek,0.038,0.24,0.085,0.982585303695314,0.274573424810733,5.52181674592127,113.129742490518,0.002,0.018,0.161635820342939,0.029272217420532,0.780533764095875,1.1398744795833304,2.614172888927361,0.0828023244525871,0.0093036993795448,
Trapper Creek,0.038,0.24,0.085,0.982585303695314,0.274573424810733,5.52181674592127,113.129742490518,0.0005,0.05,0.375757878977012,0.068049682969752,2.95437651059877,1.6334333434141537,3.02942285624603,0.073040866693208,0.007786255557146,
Trapper Creek,0.038,0.24,0.085,0.982585303695314,0.274573424810733,5.52181674592127,113.129742490518,0.016,0.087,0.0972070713386119,0.0176041827919069,0.097012149803236,0.6648123150503529,2.096210968161381,0.0999921828867245,0.0011576283891838,
Trapper Creek,0.038,0.24,0.085,0.982585303695314,0.274573424810733,5.52181674592127,113.129742490518,0.008,0.0409999999999999,0.041608260442135,0.007535248335228,0.1977483924790969,0.7956544911747334,2.256229627653994,0.0938925239681229,0.0010514442852843,
Trapper Creek,0.038,0.24,0.085,0.982585303695314,0.274573424810733,5.52181674592127,113.129742490518,0.004,0.018,0.0255282121926639,0.0046231545462859,0.3955688369527659,0.9523076510028572,2.4285653898393487,0.088170493215447,0.0014693946640902,
Trapper Creek,0.038,0.24,0.085,0.982585303695314,0.274573424810733,5.52181674592127,113.129742490518,0.002,0.018,0.105383367058682,0.019084908447301,0.780533764095875,1.1398744795833304,2.614172888927361,0.0828023244525871,0.0060658285065647,
Trapper Creek,0.038,0.24,0.085,0.982585303695314,0.274573424810733,5.52181674592127,113.129742490518,0.0005,0.05,0.446244050855385,0.0808147157699509,2.95437651059877,1.6334333434141537,3.02942285624603,0.073040866693208,0.0092468326420074,
Trapper Creek,0.038,0.24,0.085,0.920288829109444,0.267508106614917,5.49511742225749,110.218690087478,0.004,0.018,0.0185300080433289,0.0033720859118089,0.3776954062425989,0.9189817120606792,2.371571367599211,0.085084973036852,0.0011145023987126,
Trapper Creek,0.038,0.24,0.085,0.920288829109444,0.267508106614917,5.49511742225749,110.218690087478,0.002,0.018,0.084020869804309,0.015290095433446,0.746993814209799,1.1000237099725207,2.552883424031399,0.0799075001415755,0.0050535035235741,
Trapper Creek,0.038,0.24,0.085,0.920288829109444,0.267508106614917,5.49511742225749,110.218690087478,0.0005,0.05,0.266777615800275,0.048548119230304,2.83627942773151,1.576445348898996,2.958545365406719,0.0704925824137928,0.0057764003735626,
Trapper Creek,0.038,0.24,0.085,0.920288829109444,0.267508106614917,5.49511742225749,110.218690087478,0.008,0.0409999999999999,0.1672922676021009,0.0304438021514329,0.188222469273673,0.7677825437322772,2.203226304496537,0.0906034487196249,0.0044174324388263,
Trapper Creek,0.038,0.24,0.085,0.920288829109444,0.267508106614917,5.49511742225749,110.218690087478,0.004,0.018,0.26168318932231,0.047621036861266,0.3776954062425989,0.9189817120606792,2.371571367599211,0.085084973036852,0.0157391481709295,
